time_s,centered_signal,filtered_signal,is_peak
228.22,-0.028159835492864455,-0.0043105845562125995,0
228.24,-0.021002972747761126,-0.003412069326489787,0
228.26,-0.01829188831398912,-0.002507319526100088,0
228.28,-0.02002658219154074,-0.0015988208196393225,0
228.3,-0.02117454137521213,-0.0006890467410721555,0
228.32,-0.011174541375223446,0.00021955997479156282,0
228.34,-0.014290820444981606,0.0011246061075998806,0
228.36,-0.020686169282197506,0.0020237665141686796,0
228.38,-0.011392283310695858,0.002914802334366858,0
228.4,0.004320356583968077,0.003795578632831205,0
228.42000000000002,0.0017693361758038366,0.004664081267717448,0
228.44,-0.0007816842323567792,0.005518432779011594,0
228.46,0.00930518835451788,0.006356907095063298,0
228.48000000000002,0.02619708024641561,0.007177942867874187,0
228.5,0.020623077672409874,0.00798015526467174,0
228.52,0.009432601481928347,0.008762346065292373,0
228.54,0.0055016881329827535,0.009523511942382814,0
228.56,0.004682016001834505,0.010262850832959036,0
228.58,0.0038623438706862573,0.01097976634136807,0
228.6,0.0032504586247855123,0.01167387014142901,0
228.62,0.009169208624785966,0.012344982368554094,0
228.64000000000001,0.01790472691746775,0.01299313001229694,0
228.66,0.014490092771129044,0.013618543338056144,0
228.68,0.011075458624785484,0.014221650385548765,0
228.70000000000002,0.0017754586247776226,0.01480306961235053,0
228.72,-0.00752454137521702,0.015363600772533386,0
228.74,-0.012739057504247647,0.01590421414035852,0
228.76,-0.013868089762311048,0.01642603820355061,0
228.78,-0.0005057913752080159,0.01693034595752585,0
228.8,0.01361920862480202,0.017418539931220917,0
228.82,0.02406904836837409,0.017892136069992785,0
228.84,0.034325458624785476,0.018352746596733784,0
228.86,0.03257545862478423,0.01880206197419393,0
228.88,0.030825458624785473,0.01924183210243661,0
228.9,0.02376663509537237,0.019673846904808064,0
228.92000000000002,0.016707811565959265,0.02009991648039126,0
228.94,0.007555721782686001,0.020521851026011194,0
228.96,-0.004154804533114856,0.020941440752071546,0
228.98000000000002,-0.008560255660926722,0.021360436030445372,0
229.0,-0.006988827089499409,0.021780528017076316,0
229.02,-0.008731684232359942,0.02220332998600563,0
229.04,-0.010445374708544224,0.022630359596130106,0
229.06,0.004137958624795985,0.02306302228953772,0
