time_s,acc_x_centered_resampled,acc_y_centered_resampled,acc_z_centered_resampled,acc_x_filtered,acc_y_filtered,acc_z_filtered
23.04,7.044100699844535,-9.90406467081388,-0.5074479004665591,2.165022434677953,-4.218469903496771,3.840810057577686
23.06,3.222369897744829,-7.384662644199842,1.9138521849926384,2.229962646870857,-4.028133944004255,4.177192438030696
23.080000000000002,0.7001006998444836,-5.512064670813885,4.616552099533408,2.2927436279865256,-3.8360798849161952,4.506349695572678
23.1,-0.7028993001555364,-6.244064670813884,5.836552099533435,2.3531396633072768,-3.6425214986455927,4.827661050426708
23.12,0.2731006998444627,-6.183064670813877,5.7755520995333995,2.410941281341209,-3.4476832201684147,5.1405445884982806
23.14,2.469100699844489,-3.4990646708138797,3.8235520995334014,2.4659561131554186,-3.25179913106438,5.444458465072523
23.16,3.6891006998445164,0.09993532918610981,3.884552099533437,2.518009583225469,-3.0551118224796863,5.7389018111090735
23.18,-2.166899300155478,-10.39206467081388,4.860552099533436,2.5669454369586195,-2.8578711521191433,6.02341535212034
23.2,-2.9598993001554845,-7.76906467081389,-2.947447900466557,2.6126261097543044,-2.660332910007801,6.297581753533281
23.22,2.7741006998445528,-2.096064670813888,3.2135520995334446,2.6549329422617243,-2.4627574069988993,6.5610257094663424
23.240000000000002,6.190100699844493,-1.6690646708138672,2.9695520995334164,2.693766245867222,-2.2654079996385716,6.813413793574701
23.26,7.288100699844449,-4.048064670813886,12.729552099533407,2.7290452212005736,-2.068549565373784,7.054454090907776
23.28,-3.863327998511783,-5.830993591293589,6.988885729031351,2.7607077314791986,-1.8724469424767638,7.283895629185586
23.3,1.066100699844469,-0.6930646708138681,1.200552099533411,2.788709932889633,-1.677363348624743,7.501527627879833
23.32,7.166100699844492,-2.5230646708138806,-0.5684479004665945,2.8130257657130393,-1.4835587909585426,7.707178584927676
23.34,5.580100699844479,-5.817064670813892,2.6645520995334095,2.833646311261032,-1.2912884792470782,7.9007152231230915
23.36,6.556100699844478,-6.244064670813884,7.971552099533426,2.8505790204015486,-1.100801252686241,8.08204131937831
23.38,-1.190899300155479,-2.7670646708138804,9.984552099533403,2.8638468204440133,-0.9123380298849755,8.251096439106917
23.400000000000002,-0.031899300155487254,-4.231064670813879,3.3965520995334373,2.8734871092323573,-0.7261302911006409,8.407854595880815
23.42,7.837100699844541,-1.5470646708138815,1.749552099533446,2.8795506478571244,-0.5423986020380562,8.5523228550079
23.44,6.922100699844464,-3.01106467081388,2.481552099533417,2.8821003652153037,-0.3613511891533583,8.684539899359956
23.46,5.153100699844458,-6.976064670813884,3.2135520995334446,2.8812100885395893,-0.183182576791451,8.80457457557575
23.48,-0.13939850776194299,-3.253856271447755,4.615947899850346,2.876963215074218,-0.00807229647104446,8.912524437291989
23.5,3.6891006998445164,-3.560064670813887,4.433552099533415,2.869451342116453,0.16381632137821622,9.008514299056111
23.52,2.4081006998444536,-2.7670646708138804,8.337552099533411,2.858772875102959,0.3323372624463823,9.0926948108585
23.54,0.7611006998445191,-1.913064670813867,8.337552099533411,2.8450316351166256,0.4973628386082871,9.165241059738666
23.56,-0.2914795654511066,-0.22064493610949104,4.048949906788497,2.8283354876502154,0.6587845803506198,9.226351202263134
23.580000000000002,2.101484897264095,0.7334266128625448,3.897064211826851,2.808795013955882,0.8165139984635474,9.276245130039449
23.6,5.641100699844515,-1.3030646708138818,3.9455520995334155,2.7865222451019527,0.9704832022459624,9.315163169489782
23.62,1.7371006998445182,-0.8760646708138893,10.960552099533402,2.7616294771514482,1.1206453626643853,9.343364816061376
23.64,-5.887899300155482,-1.3640646708138888,10.28955209953341,2.734228184134334,1.2669750107822342,9.361127501381883
23.66,-2.6561876622255918,-2.838871136331117,7.97780985815431,2.7044280440071304,1.4094681638994118,9.368745390068447
23.68,6.294118488916935,-2.0392695628087765,7.081665187208138,2.6723360909916005,1.548142273714415,9.366528202067187
23.7,10.08071511990733,1.5853522570855274,9.165239873827838,2.6380560046737163,1.6830359921607565,9.354800057020261
23.72,0.2731006998444627,1.3199353291861087,10.472552099533402,2.601687542444086,1.8142087514232337,9.333898338650602
23.740000000000002,-4.3628993001555045,3.271935329186107,10.533552099533438,2.5633261190555334,1.9417401554247018,9.304172578740806
23.76,-2.8378993001555273,6.260935329186111,7.0565520995334055,2.523062536200351,2.0657291814604335,9.265983361874255
23.78,2.814181435157299,1.567056928986931,2.105361439987845,2.4809828646921464,2.1862931932045266,9.21970125402216
23.8,4.177100699844459,0.038935329186131185,1.444552099533439,2.437168480000512,2.303566770153927,9.165705760107553
23.82,-4.118899300155476,1.9909353291861294,3.2135520995334446,2.391696248255341,2.4177003632980116,9.104384316862213
23.84,-2.1058993001554427,6.1999353291861325,5.3485520995334355,2.3446388558689124,2.5288587915582514,9.036131326561453
23.86,-0.45889930015550817,1.5029353291861298,5.592552099533407,2.2960652726178754,2.6372195976356583,8.961347234464984
23.88,3.1405853624212545,-2.9349358364580715,4.81058890934929,2.2460413349106734,2.7429712853926382,8.880437649015594
23.900000000000002,3.9331006998445446,-3.1330646708138943,2.9085520995334377,2.1946304323823522,2.846311464164534,8.793812500310144
23.92,2.9571006998445455,-1.3975504003409882,5.612093577261795,2.1418942773872995,2.947444928116717,8.701885229618526
23.94,2.225100699844461,-1.6080646708138886,9.923552099533424,2.0878937345283157,3.0465816999535775,8.605072000563979
23.96,-0.1538993001554445,-2.5840646708138877,8.276552099533433,2.0326896865666706,3.143935067484636,8.503790920728242
23.98,3.140100699844538,-6.305064670813891,7.544552099533405,1.9763439134000726,3.23971963929637,8.398461261226377
24.0,5.480882549756966,-0.15353936540305835,6.993422954681726,1.9189199614234609,3.3341494427784526,8.28950266182679
24.02,4.056821668173693,0.34433503795957976,8.393389194545957,1.8604839811277887,3.427436084191484,8.177334310576226
24.04,-1.4958993001555427,-1.1810646708138677,10.71655209953343,1.8011055115898222,3.519786986376597,8.062374089066743
24.060000000000002,-1.0078993001554863,-0.8760646708138893,-1.4834479004665582,1.74085819200291,3.611403715583283,7.945037676900163
24.080000000000002,6.31210069984445,8.88393532918613,4.372552099533436,1.6798203823129827,3.7024804053929325,7.825737611350348
24.1,5.458100699844522,2.8449353291861144,4.372552099533436,1.618075676577978,3.793202283157636,7.704882300309223
24.12,-0.5441214918233014,-4.69636055971784,15.119774153706292,1.5557132937553202,3.8837443029198937,7.582874987645269
24.14,4.60410069984448,-2.5840646708138877,11.509552099533437,1.4928283320873632,3.974269888511346,7.4601126701427845
24.16,8.569100699844512,4.979935329186134,3.884552099533437,1.4295218757293287,4.064929790743478,7.33698496564862
24.18,3.445100699844488,6.748935329186111,-2.4594479004665573,1.3659009455188933,4.155861061972884,7.213872934457192
24.2,-0.45889930015550817,3.9429353291861275,2.420552099533438,1.302078289540455,4.2471861495629275,7.091147859967371
24.22,1.7052363040264398,-4.623425455549905,11.383883025478731,1.2381720134408154,4.339012108225475,6.969169998033849
24.240000000000002,0.7001006998444836,-1.913064670813867,9.069552099533439,1.1743050549031344,4.431429931050699,6.848287305522194
24.26,2.89610069984451,0.40493532918611663,3.884552099533437,1.1106045103330267,4.524513999457568,6.728834158142416
24.28,4.482100699844523,5.711935329186133,-0.5074479004665591,1.0472008242318807,4.6183216515816605,6.611130067862234
24.3,3.750100699844552,7.358935329186124,-0.5074479004665591,0.9842268535060907,4.712892866239852,6.495478411916408
24.32,0.5171006998444909,2.5399353291861075,2.17655209953341,0.9218168209739703,4.808250056916702,6.382165187220195
24.34,0.9026518848544587,0.8625450822571676,7.0878203710308,0.8601051749872648,4.904397968931374,6.271457804060813
24.36,2.225100699844461,1.6249353291861155,2.725552099533445,0.799225375064881,5.001323673459202,6.163603931083678
24.38,-1.8618993001555282,5.2239353291861335,4.128552099533408,0.7393086260525186,5.098996653296572,6.058830401173948
24.400000000000002,-9.486899300155528,2.7839353291861073,2.2375520995334455,0.6804825850710201,5.197368975909385,5.9573421862267555
24.42,-13.146899300155496,2.234935329186129,0.46855209953344,0.6228700660700255,5.296375549174144,5.859321448210791
24.44,4.290517349592189,6.446932689592441,2.9968627594313806,0.5665877654603932,5.395934454915411,5.764926673633971
24.46,8.996100699844533,5.894935329186126,4.860552099533436,0.5117450283399507,5.49594735533851,5.674291897798521
24.48,3.445100699844488,2.5399353291861075,3.6405520995334086,0.45844266911623377,5.596299967837053,5.587526023972156
24.5,9.728100699844504,-0.6320646708138895,3.335552099533402,0.40677185575663666,5.696862604445349,5.504712241265927
24.52,-7.717899300155523,2.2959353291861078,1.444552099533439,0.35681306607136,5.797490773222885,5.4259075441542794
24.54,-4.3628993001555045,4.735935329186134,3.2135520995334446,0.30863512717953645,5.898025839423815,5.351142356286104
24.560000000000002,-0.9468993001554509,0.8319353291861091,2.9695520995334164,0.2622943529453612,5.998295743798675,5.2804202610999065
24.580000000000002,-0.9468993001554509,2.2959353291861078,4.7995520995334005,0.2178337958818919,6.0981157739855,5.213717841385373
24.6,-3.32589930015547,6.931935329186132,5.104552099533407,0.17528262884636137,6.19728938336651,5.150984629392033
24.62,-2.6548993001555345,8.15193532918613,4.128552099533408,0.1346556688445546,6.295609050426647,5.092143168779447
24.64,-1.6788993001555355,7.419935329186131,2.1155520995334314,0.09595305190178549,6.392857170801091,5.037089189980969
24.66,1.854131249742023,3.266717406580007,-0.12119739130112211,0.059160064783680744,6.488806974334112,4.985691901378399
24.68,1.7371006998445182,3.332935329186114,0.8955520995334041,0.02424713631235953,6.583223460909964,4.937794399558436
24.7,-5.521899300155496,5.467935329186133,-0.5074479004665591,-0.00883001161828334,6.675864351006488,4.89321420213251
24.72,-4.058829745550525,4.806909703805343,1.9227638139931895,-0.04013005508170808,6.766481048771462,4.851743905692875
24.740000000000002,1.3422167446202427,2.988217045604791,2.790353218936176,-0.06972560432177632,6.854819616329673,4.813151969548849
24.76,0.2529553216921092,4.463588270362939,2.9507907549968144,-0.09770258994856373,6.940621758220284,4.777183623493132
24.78,-0.1538993001554445,4.003935329186106,4.372552099533436,-0.12415950635628614,7.023625814756182,4.743561895673558
24.8,-2.166899300155478,8.88393532918613,0.7125520995334114,-0.14920652195561368,7.103567762799602,4.711988755190093
24.82,1.4321006998444545,5.467935329186133,1.6885520995334105,-0.17296446736156457,7.180182222029632,4.682146363401696
24.84,2.5301006998445246,-2.096064670813888,2.9695520995334164,-0.19556371346512602,7.253203464566171,4.65369842778537
24.86,0.23091405889937255,10.23848247170081,3.834525333195887,-0.2171429517452086,7.3223664260202375,4.626291652046836
24.88,-5.338899300155504,5.528935329186112,2.1155520995334314,-0.2378478892561442,7.387407716282528,4.599557275825443
24.900000000000002,-5.582899300155532,-1.120064670813889,2.1155520995334314,-0.2578298703843207,7.448066628134001,4.5731126969876685
24.92,1.9811006998445464,8.090935329186124,0.40755209953340454,-0.2772444372782965,7.504086141150826,4.54656316942722
24.94,0.8375823496946396,9.208968814051243,1.3862777897432519,-0.29624984169767443,7.555213917714714,4.5195035693636525
24.96,-1.1583879711059124,6.994905400203621,4.730506783335184,-0.3150055228905263,7.601203287285605,4.491520222978368
24.98,-5.519208428084202,5.528542047882782,4.549714977035327,-0.3336705679001435,7.641814214707462,4.462192787707156
25.0,-5.826899300155446,4.003935329186106,7.6055520995334405,-0.35240217159747633,7.676814248776522,4.431096179006554
25.02,-3.6918993001554554,1.075935329186109,-8.55944790046658,-0.37135411426863785,7.70597944853789,4.397802534585487
25.04,8.996100699844533,11.323935329186128,2.420552099533438,-0.3906752758921155,7.729095285832427,4.361883209130993
25.060000000000002,4.760860694716773,6.157265031902082,2.792562991385565,-0.4105082084141711,7.745957522716202,4.322910793623348
25.080000000000002,-1.0078993001554863,4.552935329186113,7.6055520995334405,-0.43098778887484834,7.756373061795735,4.280461153270552
25.1,0.3341006998444982,0.8319353291861091,3.152552099533409,-0.45223997538194705,7.760160767165516,4.234115476929815
25.12,9.301100699844483,7.907935329186131,-2.947447900466557,-0.47438068450462567,7.757152253817305,4.183462330041903
25.14,7.41010069984452,14.190935329186118,-4.655447900466584,-0.497514804047719,7.747192643486691,4.128099703585185
25.16,-7.294193703295236,3.189424073505772,1.4042696749164918,-0.5217353503260856,7.730141284524134,4.067637052557009
25.18,-7.961056579645156,0.9759757117581409,8.338394820043789,-0.5471227737801402,7.7058724332596364,4.001697317346191
25.2,-3.874899300155448,3.271935329186107,1.9935520995334173,-0.5737444114512136,7.674275895190433,3.9299189196253472
25.22,-1.92289930015545,3.7599353291861064,-2.1544479004665504,-0.601654081360402,7.635257625403893,3.8519577224623665
25.240000000000002,2.225100699844461,8.090935329186124,-4.411447900466555,-0.6308918135914761,7.588740287486845,3.767488943766464
25.26,3.9331006998445446,9.61593532918613,-0.5074479004665591,-0.6614837148374016,7.534663768528129,3.6762090126947315
25.28,-0.8540222588491149,2.0298880189060085,5.956193550062267,-0.6934419648647406,7.472985645957372,3.5778373586069057
25.3,3.3841006998444527,3.5769353291861137,4.860552099533436,-0.7267649430889559,7.403681601157026,3.4721181207269356
25.32,1.0051006998445473,7.175935329186132,-3.1304479004665495,-0.7614374811770122,7.326745775093219,3.3588217648848357
25.34,-2.9598993001554845,8.822935329186123,0.46855209953344,-0.7974312342221466,7.242191061709912,3.237746593157591
25.36,-8.57189930015545,4.186935329186127,0.9565520995334396,-0.8347051595621328,7.150049334910036,3.108720133141589
25.38,-6.619899300155453,-1.6080646708138886,0.5295520995334186,-0.8732060896041921,7.0503716049760286,2.971600394812203
25.400000000000002,0.7071190169599868,10.025756164905443,0.9296310920919177,-0.9128693840222526,6.943228100697227,2.8262769835259953
25.42,-0.7028993001555364,7.48093532918611,1.6885520995334105,-0.9536196479407133,6.828708273865572,2.6726720578967536
25.44,-0.6418993001555009,4.491935329186106,2.6645520995334095,-0.995371505453637,6.706920722695023,2.510741121674172
25.46,-0.21489930015547998,2.8449353291861144,1.8715520995334032,-1.0380304203128152,6.577993030594018,2.3404736397090096
25.48,0.2731006998444627,7.663935329186131,3.884552099533437,-1.0814935566431882,6.4420715173073875,2.1618934696876355
25.5,-4.953379300155694,6.104775329186071,2.2945870995333872,-1.12565067220558,6.299320900572106,1.9750591036178649
25.52,-3.32589930015547,1.5639353291861084,0.8955520995334041,-1.1703850358186505,6.149923867483613,1.7800637160352153
25.54,-1.4348993001555073,1.6249353291861155,0.9565520995334396,-1.2155743598490196,5.994080555642245,1.577035019410542
25.560000000000002,-1.6788993001555355,5.406935329186126,-0.20244790046655226,-1.2610917387045648,5.832007944923004,1.3661349309360884
25.580000000000002,-4.118899300155476,8.21293532918611,-2.947447900466557,-1.3068065850665167,5.663939161086233,1.1475590583088087
25.6,-2.9598993001554845,10.774935329186121,-3.923447900466556,-1.3525855567259049,5.490122692342857,0.9215360149432765
