time_s,time[us],acc_x[mg],acc_y[mg],acc_z[mg],acc_x_centered,acc_y_centered,acc_z_centered
25.602896,229233909,-933.788,-197.457,288.896,-0.45889930015550817,5.406935329186126,-1.9714479004665577
25.611894,229242907,-933.788,-197.457,288.896,-0.45889930015550817,5.406935329186126,-1.9714479004665577
25.619688,229250701,-935.252,-201.544,288.835,-1.92289930015545,1.3199353291861087,-2.032447900466593
25.621795,229252808,-935.252,-201.544,288.835,-1.92289930015545,1.3199353291861087,-2.032447900466593
25.63173,229262743,-935.252,-201.544,288.835,-1.92289930015545,1.3199353291861087,-2.032447900466593
25.636551,229267564,-933.849,-202.764,287.737,-0.5198993001555436,0.09993532918610981,-3.1304479004665495
25.641642,229272655,-933.849,-202.764,287.737,-0.5198993001555436,0.09993532918610981,-3.1304479004665495
25.651593,229282606,-933.849,-202.764,287.737,-0.5198993001555436,0.09993532918610981,-3.1304479004665495
25.653309,229284322,-933.056,-197.945,286.7,0.2731006998444627,4.918935329186127,-4.167447900466584
25.661497,229292510,-933.056,-197.945,286.7,0.2731006998444627,4.918935329186127,-4.167447900466584
25.670228,229301241,-936.716,-199.531,284.748,-3.3868993001555054,3.332935329186114,-6.119447900466582
25.671389,229302402,-936.716,-199.531,284.748,-3.3868993001555054,3.332935329186114,-6.119447900466582
25.681324,229312337,-936.716,-199.531,284.748,-3.3868993001555054,3.332935329186114,-6.119447900466582
25.686956,229317969,-935.496,-200.568,285.48,-2.166899300155478,2.2959353291861078,-5.3874479004665545
25.69124,229322253,-935.496,-200.568,285.48,-2.166899300155478,2.2959353291861078,-5.3874479004665545
25.701188,229332201,-935.496,-200.568,285.48,-2.166899300155478,2.2959353291861078,-5.3874479004665545
25.703848,229334861,-932.629,-198.433,286.151,0.7001006998444836,4.430935329186127,-4.716447900466562
25.711093,229342106,-932.629,-198.433,286.151,0.7001006998444836,4.430935329186127,-4.716447900466562
25.720634,229351647,-931.104,-198.189,287.188,2.225100699844461,4.674935329186127,-3.6794479004665845
25.720985,229351998,-931.104,-198.189,287.188,2.225100699844461,4.674935329186127,-3.6794479004665845
25.73092,229361933,-931.104,-198.189,287.188,2.225100699844461,4.674935329186127,-3.6794479004665845
25.737495,229368508,-935.74,-200.507,288.164,-2.4108993001555064,2.356935329186115,-2.7034479004665855
25.740823,229371836,-935.74,-200.507,288.164,-2.4108993001555064,2.356935329186115,-2.7034479004665855
25.750635,229381648,-935.74,-200.507,288.164,-2.4108993001555064,2.356935329186115,-2.7034479004665855
25.754253,229385266,-935.74,-200.507,288.164,-2.4108993001555064,2.356935329186115,-2.7034479004665855
25.754437,229385450,-936.96,-203.557,288.652,-3.6308993001555336,-0.6930646708138681,-2.215447900466586
25.760575,229391588,-936.96,-203.557,288.652,-3.6308993001555336,-0.6930646708138681,-2.215447900466586
25.770514,229401527,-936.96,-203.557,288.652,-3.6308993001555336,-0.6930646708138681,-2.215447900466586
25.77114,229402153,-938.18,-202.947,287.127,-4.850899300155447,-0.08306467081388291,-3.740447900466563
25.780417,229411430,-938.18,-202.947,287.127,-4.850899300155447,-0.08306467081388291,-3.740447900466563
25.787933,229418946,-937.692,-200.263,286.7,-4.3628993001555045,2.6009353291861146,-4.167447900466584
25.790324,229421337,-937.692,-200.263,286.7,-4.3628993001555045,2.6009353291861146,-4.167447900466584
25.800288,229431301,-937.692,-200.263,286.7,-4.3628993001555045,2.6009353291861146,-4.167447900466584
25.804829,229435842,-933.361,-198.372,289.628,-0.031899300155487254,4.491935329186106,-1.2394479004665868
25.810199,229441212,-933.361,-198.372,289.628,-0.031899300155487254,4.491935329186106,-1.2394479004665868
25.820289,229451302,-933.361,-198.372,289.628,-0.031899300155487254,4.491935329186106,-1.2394479004665868
25.821591,229452604,-930.372,-198.616,291.031,2.9571006998445455,4.247935329186106,0.1635520995334332
25.830191,229461204,-930.372,-198.616,291.031,2.9571006998445455,4.247935329186106,0.1635520995334332
25.8384,229469413,-931.897,-200.385,288.896,1.4321006998444545,2.478935329186129,-1.9714479004665577
25.839994,229471007,-931.897,-200.385,288.896,1.4321006998444545,2.478935329186129,-1.9714479004665577
25.849943,229480956,-931.897,-200.385,288.896,1.4321006998444545,2.478935329186129,-1.9714479004665577
25.855318,229486331,-937.936,-201.056,287.432,-4.606899300155533,1.8079353291861082,-3.4354479004665563
25.859852,229490865,-937.936,-201.056,287.432,-4.606899300155533,1.8079353291861082,-3.4354479004665563
25.869802,229500815,-937.936,-201.056,287.432,-4.606899300155533,1.8079353291861082,-3.4354479004665563
25.872046,229503059,-937.936,-201.056,287.432,-4.606899300155533,1.8079353291861082,-3.4354479004665563
25.872241,229503254,-944.036,-203.191,282.857,-10.706899300155442,-0.3270646708138827,-8.010447900466545
25.879731,229510744,-944.036,-203.191,282.857,-10.706899300155442,-0.3270646708138827,-8.010447900466545
25.888878,229519891,-944.036,-203.191,282.857,-10.706899300155442,-0.3270646708138827,-8.010447900466545
25.889062,229520075,-940.376,-202.703,284.016,-7.046899300155474,0.16093532918611686,-6.851447900466553
25.889649,229520662,-940.376,-202.703,284.016,-7.046899300155474,0.16093532918611686,-6.851447900466553
25.899472,229530485,-940.376,-202.703,284.016,-7.046899300155474,0.16093532918611686,-6.851447900466553
25.905774,229536787,-933.056,-201.056,282.003,0.2731006998444627,1.8079353291861082,-8.864447900466587
25.909387,229540400,-933.056,-201.056,282.003,0.2731006998444627,1.8079353291861082,-8.864447900466587
25.919344,229550357,-933.056,-201.056,282.003,0.2731006998444627,1.8079353291861082,-8.864447900466587
25.922578,229553591,-929.884,-198.677,282.308,3.445100699844488,4.186935329186127,-8.55944790046658
25.929288,229560301,-929.884,-198.677,282.308,3.445100699844488,4.186935329186127,-8.55944790046658
25.939095,229570108,-929.884,-198.677,282.308,3.445100699844488,4.186935329186127,-8.55944790046658
25.939451,229570464,-932.812,-200.263,284.077,0.5171006998444909,2.6009353291861146,-6.7904479004665745
25.949138,229580151,-932.812,-200.263,284.077,0.5171006998444909,2.6009353291861146,-6.7904479004665745
25.956242,229587255,-936.899,-204.899,286.456,-3.569899300155498,-2.035064670813881,-4.411447900466555
25.959039,229590052,-936.899,-204.899,286.456,-3.569899300155498,-2.035064670813881,-4.411447900466555
25.968868,229599881,-936.899,-204.899,286.456,-3.569899300155498,-2.035064670813881,-4.411447900466555
25.973006,229604019,-936.899,-204.899,286.456,-3.569899300155498,-2.035064670813881,-4.411447900466555
25.973189,229604202,-939.949,-205.143,288.469,-6.619899300155453,-2.279064670813881,-2.3984479004665786
25.978782,229609795,-939.949,-205.143,288.469,-6.619899300155453,-2.279064670813881,-2.3984479004665786
25.988747,229619760,-939.949,-205.143,288.469,-6.619899300155453,-2.279064670813881,-2.3984479004665786
25.98992,229620933,-938.119,-204.472,291.336,-4.7898993001555255,-1.6080646708138886,0.46855209953344
25.998657,229629670,-938.119,-204.472,291.336,-4.7898993001555255,-1.6080646708138886,0.46855209953344
26.006731,229637744,-933.971,-204.472,276.879,-0.6418993001555009,-1.6080646708138886,-13.988447900466554
26.008576,229639589,-933.971,-204.472,276.879,-0.6418993001555009,-1.6080646708138886,-13.988447900466554
26.018382,229649395,-933.971,-204.472,276.879,-0.6418993001555009,-1.6080646708138886,-13.988447900466554
26.023623,229654636,-931.531,-195.444,280.844,1.7981006998445537,7.419935329186131,-10.023447900466579
26.028299,229659312,-931.531,-195.444,280.844,1.7981006998445537,7.419935329186131,-10.023447900466579
26.038242,229669255,-931.531,-195.444,280.844,1.7981006998445537,7.419935329186131,-10.023447900466579
26.040379,229671392,-933.361,-202.947,279.075,-0.031899300155487254,-0.08306467081388291,-11.792447900466584
26.048167,229679180,-933.361,-202.947,279.075,-0.031899300155487254,-0.08306467081388291,-11.792447900466584
26.05716,229688173,-933.361,-202.947,279.075,-0.031899300155487254,-0.08306467081388291,-11.792447900466584
26.057346,229688359,-931.287,-206.729,291.519,2.042100699844468,-3.8650646708138936,0.6515520995334327
26.058068,229689081,-931.287,-206.729,291.519,2.042100699844468,-3.8650646708138936,0.6515520995334327
26.068015,229699028,-931.287,-206.729,291.519,2.042100699844468,-3.8650646708138936,0.6515520995334327
26.074065,229705078,-932.812,-209.596,287.676,0.5171006998444909,-6.732064670813884,-3.191447900466585
26.07795,229708963,-932.812,-209.596,287.676,0.5171006998444909,-6.732064670813884,-3.191447900466585
26.087772,229718785,-932.812,-209.596,287.676,0.5171006998444909,-6.732064670813884,-3.191447900466585
26.090843,229721856,-932.873,-205.204,284.016,0.45610069984445545,-2.340064670813888,-6.851447900466553
26.09769,229728703,-932.873,-205.204,284.016,0.45610069984445545,-2.340064670813888,-6.851447900466553
26.107647,229738660,-936.228,-199.592,277.184,-2.898899300155449,3.271935329186107,-13.683447900466547
26.117541,229748554,-936.228,-199.592,277.184,-2.898899300155449,3.271935329186107,-13.683447900466547
26.124511,229755524,-936.045,-197.213,275.415,-2.7158993001554563,5.650935329186126,-15.452447900466552
26.127448,229758461,-936.045,-197.213,275.415,-2.7158993001554563,5.650935329186126,-15.452447900466552
26.137409,229768422,-936.045,-197.213,275.415,-2.7158993001554563,5.650935329186126,-15.452447900466552
26.141293,229772306,-936.045,-197.213,275.415,-2.7158993001554563,5.650935329186126,-15.452447900466552
26.141477,229772490,-939.827,-203.252,279.868,-6.497899300155495,-0.38806467081388973,-10.999447900466578
26.147359,229778372,-939.827,-203.252,279.868,-6.497899300155495,-0.38806467081388973,-10.999447900466578
26.157166,229788179,-939.827,-203.252,279.868,-6.497899300155495,-0.38806467081388973,-10.999447900466578
26.158199,229789212,-943.06,-209.596,285.48,-9.730899300155443,-6.732064670813884,-5.3874479004665545
26.167054,229798067,-943.06,-209.596,285.48,-9.730899300155443,-6.732064670813884,-5.3874479004665545
26.174991,229806004,-938.607,-210.511,288.713,-5.277899300155468,-7.647064670813876,-2.1544479004665504
26.177097,229808110,-938.607,-210.511,288.713,-5.277899300155468,-7.647064670813876,-2.1544479004665504
26.186915,229817928,-938.607,-210.511,288.713,-5.277899300155468,-7.647064670813876,-2.1544479004665504
26.191885,229822898,-933.849,-206.363,286.639,-0.5198993001555436,-3.4990646708138797,-4.228447900466563
26.196836,229827849,-933.849,-206.363,286.639,-0.5198993001555436,-3.4990646708138797,-4.228447900466563
26.2068,229837813,-933.849,-206.363,286.639,-0.5198993001555436,-3.4990646708138797,-4.228447900466563
26.208659,229839672,-929.701,-203.435,283.04,3.628100699844481,-0.5710646708138825,-7.827447900466552
26.216726,229847739,-929.701,-203.435,283.04,3.628100699844481,-0.5710646708138825,-7.827447900466552
26.225459,229856472,-929.152,-202.52,280.356,4.177100699844459,0.3439353291861096,-10.511447900466578
26.226619,229857632,-929.152,-202.52,280.356,4.177100699844459,0.3439353291861096,-10.511447900466578
26.236433,229867446,-929.152,-202.52,280.356,4.177100699844459,0.3439353291861096,-10.511447900466578
26.242348,229873361,-932.019,-203.069,277.672,1.3101006998444973,-0.2050646708138686,-13.195447900466547
26.246352,229877365,-932.019,-203.069,277.672,1.3101006998444973,-0.2050646708138686,-13.195447900466547
26.256309,229887322,-932.019,-203.069,277.672,1.3101006998444973,-0.2050646708138686,-13.195447900466547
26.259118,229890131,-934.703,-205.753,277.672,-1.3738993001554718,-2.889064670813866,-13.195447900466547
26.266227,229897240,-934.703,-205.753,277.672,-1.3738993001554718,-2.889064670813866,-13.195447900466547
26.276039,229907052,-935.984,-206.668,280.112,-2.6548993001555345,-3.8040646708138866,-10.75544790046655
26.286054,229917067,-935.984,-206.668,280.112,-2.6548993001555345,-3.8040646708138866,-10.75544790046655
26.292764,229923777,-940.925,-209.596,280.356,-7.595899300155452,-6.732064670813884,-10.511447900466578
26.295958,229926971,-940.925,-209.596,280.356,-7.595899300155452,-6.732064670813884,-10.511447900466578
26.305904,229936917,-940.925,-209.596,280.356,-7.595899300155452,-6.732064670813884,-10.511447900466578
26.309657,229940670,-943.487,-206.424,279.624,-10.157899300155464,-3.560064670813887,-11.243447900466549
26.315829,229946842,-943.487,-206.424,279.624,-10.157899300155464,-3.560064670813887,-11.243447900466549
26.325771,229956784,-943.487,-206.424,279.624,-10.157899300155464,-3.560064670813887,-11.243447900466549
26.326397,229957410,-943.487,-206.424,279.624,-10.157899300155464,-3.560064670813887,-11.243447900466549
26.326581,229957594,-938.729,-202.947,280.051,-5.399899300155539,-0.08306467081388291,-10.816447900466585
26.335692,229966705,-938.729,-202.947,280.051,-5.399899300155539,-0.08306467081388291,-10.816447900466585
26.343337,229974350,-937.448,-204.96,277.611,-4.118899300155476,-2.096064670813888,-13.256447900466583
26.345594,229976607,-937.448,-204.96,277.611,-4.118899300155476,-2.096064670813888,-13.256447900466583
26.355418,229986431,-937.448,-204.96,277.611,-4.118899300155476,-2.096064670813888,-13.256447900466583
26.360099,229991112,-936.655,-205.753,279.624,-3.32589930015547,-2.889064670813866,-11.243447900466549
26.365333,229996346,-936.655,-205.753,279.624,-3.32589930015547,-2.889064670813866,-11.243447900466549
26.375301,230006314,-936.655,-205.753,279.624,-3.32589930015547,-2.889064670813866,-11.243447900466549
26.377008,230008021,-934.703,-203.496,273.219,-1.3738993001554718,-0.6320646708138895,-17.64844790046658
26.38523,230016243,-934.703,-203.496,273.219,-1.3738993001554718,-0.6320646708138895,-17.64844790046658
26.393707,230024720,-934.703,-203.496,273.219,-1.3738993001554718,-0.6320646708138895,-17.64844790046658
26.39389,230024903,-936.228,-202.459,278.16,-2.898899300155449,0.40493532918611663,-12.707447900466548
26.395036,230026049,-936.228,-202.459,278.16,-2.898899300155449,0.40493532918611663,-12.707447900466548
26.404984,230035997,-936.228,-202.459,278.16,-2.898899300155449,0.40493532918611663,-12.707447900466548
26.410614,230041627,-938.424,-205.265,275.72,-5.094899300155475,-2.4010646708138665,-15.147447900466545
26.414894,230045907,-938.424,-205.265,275.72,-5.094899300155475,-2.4010646708138665,-15.147447900466545
26.424839,230055852,-938.424,-205.265,275.72,-5.094899300155475,-2.4010646708138665,-15.147447900466545
26.427364,230058377,-938.424,-205.265,275.72,-5.094899300155475,-2.4010646708138665,-15.147447900466545
26.427549,230058562,-936.228,-207.156,282.003,-2.898899300155449,-4.292064670813886,-8.864447900466587
26.434759,230065772,-936.228,-207.156,282.003,-2.898899300155449,-4.292064670813886,-8.864447900466587
26.4443,230075313,-931.836,-208.62,284.748,1.49310069984449,-5.756064670813885,-6.119447900466582
26.444649,230075662,-931.836,-208.62,284.748,1.49310069984449,-5.756064670813885,-6.119447900466582
26.454742,230085755,-931.836,-208.62,284.748,1.49310069984449,-5.756064670813885,-6.119447900466582
26.461044,230092057,-935.313,-207.644,281.088,-1.9838993001554854,-4.780064670813886,-9.77944790046655
26.464656,230095669,-935.313,-207.644,281.088,-1.9838993001554854,-4.780064670813886,-9.77944790046655
26.474614,230105627,-935.313,-207.644,281.088,-1.9838993001554854,-4.780064670813886,-9.77944790046655
26.477939,230108952,-936.167,-206.729,280.6,-2.8378993001555273,-3.8650646708138936,-10.26744790046655
26.484507,230115520,-936.167,-206.729,280.6,-2.8378993001555273,-3.8650646708138936,-10.26744790046655
26.494337,230125350,-936.167,-206.729,280.6,-2.8378993001555273,-3.8650646708138936,-10.26744790046655
26.494712,230125725,-937.265,-206.424,280.905,-3.9358993001554836,-3.560064670813887,-9.9624479004666
26.50426,230135273,-937.265,-206.424,280.905,-3.9358993001554836,-3.560064670813887,-9.9624479004666
26.511512,230142525,-937.265,-206.424,280.905,-3.9358993001554836,-3.560064670813887,-9.9624479004666
26.511695,230142708,-937.204,-208.62,280.844,-3.874899300155448,-5.756064670813885,-10.023447900466579
26.514174,230145187,-937.204,-208.62,280.844,-3.874899300155448,-5.756064670813885,-10.023447900466579
26.524132,230155145,-937.204,-208.62,280.844,-3.874899300155448,-5.756064670813885,-10.023447900466579
26.528408,230159421,-933.727,-205.692,282.308,-0.3978993001554727,-2.8280646708138875,-8.55944790046658
26.534046,230165059,-933.727,-205.692,282.308,-0.3978993001554727,-2.8280646708138875,-8.55944790046658
26.544003,230175016,-933.727,-205.692,282.308,-0.3978993001554727,-2.8280646708138875,-8.55944790046658
26.545169,230176182,-933.727,-205.692,282.308,-0.3978993001554727,-2.8280646708138875,-8.55944790046658
26.545353,230176366,-931.165,-205.631,281.82,2.164100699844539,-2.7670646708138804,-9.04744790046658
26.553922,230184935,-931.165,-205.631,281.82,2.164100699844539,-2.7670646708138804,-9.04744790046658
26.561995,230193008,-931.165,-205.631,281.82,2.164100699844539,-2.7670646708138804,-9.04744790046658
26.562178,230193191,-933.727,-207.949,280.112,-0.3978993001554727,-5.0850646708138925,-10.75544790046655
26.563738,230194751,-933.727,-207.949,280.112,-0.3978993001554727,-5.0850646708138925,-10.75544790046655
26.57369,230204703,-933.727,-207.949,280.112,-0.3978993001554727,-5.0850646708138925,-10.75544790046655
26.578916,230209929,-939.4,-208.376,275.964,-6.0708993001554745,-5.512064670813885,-14.903447900466574
26.583602,230214615,-939.4,-208.376,275.964,-6.0708993001554745,-5.512064670813885,-14.903447900466574
26.593555,230224568,-939.4,-208.376,275.964,-6.0708993001554745,-5.512064670813885,-14.903447900466574
26.595674,230226687,-942.755,-208.62,273.951,-9.425899300155493,-5.756064670813885,-16.91644790046655
26.603456,230234469,-942.755,-208.62,273.951,-9.425899300155493,-5.756064670813885,-16.91644790046655
26.612593,230243606,-938.973,-207.156,275.72,-5.643899300155454,-4.292064670813886,-15.147447900466545
26.613349,230244362,-938.973,-207.156,275.72,-5.643899300155454,-4.292064670813886,-15.147447900466545
26.623285,230254298,-938.973,-207.156,275.72,-5.643899300155454,-4.292064670813886,-15.147447900466545
26.62932,230260333,-933.971,-208.315,275.659,-0.6418993001555009,-5.451064670813878,-15.208447900466581
26.633197,230264210,-933.971,-208.315,275.659,-0.6418993001555009,-5.451064670813878,-15.208447900466581
26.643014,230274027,-933.971,-208.315,275.659,-0.6418993001555009,-5.451064670813878,-15.208447900466581
26.646214,230277227,-928.908,-208.376,278.343,4.421100699844487,-5.512064670813885,-12.524447900466555
26.652917,230283930,-928.908,-208.376,278.343,4.421100699844487,-5.512064670813885,-12.524447900466555
26.662861,230293874,-928.908,-208.376,278.343,4.421100699844487,-5.512064670813885,-12.524447900466555
26.663217,230294230,-932.08,-210.084,276.147,1.2491006998444618,-7.220064670813883,-14.720447900466581
26.672746,230303759,-932.08,-210.084,276.147,1.2491006998444618,-7.220064670813883,-14.720447900466581
26.679861,230310874,-939.217,-209.596,274.988,-5.887899300155482,-6.732064670813884,-15.879447900466573
26.68265,230313663,-939.217,-209.596,274.988,-5.887899300155482,-6.732064670813884,-15.879447900466573
26.692591,230323604,-939.217,-209.596,274.988,-5.887899300155482,-6.732064670813884,-15.879447900466573
26.696616,230327629,-939.217,-209.596,274.988,-5.887899300155482,-6.732064670813884,-15.879447900466573
26.6968,230327813,-936.899,-205.631,274.439,-3.569899300155498,-2.7670646708138804,-16.42844790046655
26.702532,230333545,-936.899,-205.631,274.439,-3.569899300155498,-2.7670646708138804,-16.42844790046655
26.712494,230343507,-936.899,-205.631,274.439,-3.569899300155498,-2.7670646708138804,-16.42844790046655
26.713526,230344539,-932.568,-207.888,279.319,0.7611006998445191,-5.024064670813885,-11.548447900466556
26.722398,230353411,-932.568,-207.888,279.319,0.7611006998445191,-5.024064670813885,-11.548447900466556
26.730317,230361330,-934.215,-211.548,280.539,-0.8858993001555291,-8.684064670813882,-10.328447900466585
26.732287,230363300,-934.215,-211.548,280.539,-0.8858993001555291,-8.684064670813882,-10.328447900466585
26.742115,230373128,-934.215,-211.548,280.539,-0.8858993001555291,-8.684064670813882,-10.328447900466585
26.747196,230378209,-933.117,-210.877,279.807,0.21210069984454094,-8.01306467081389,-11.060447900466556
26.752157,230383170,-933.117,-210.877,279.807,0.21210069984454094,-8.01306467081389,-11.060447900466556
26.761978,230392991,-933.117,-210.877,279.807,0.21210069984454094,-8.01306467081389,-11.060447900466556
26.763956,230394969,-936.716,-209.596,274.561,-3.3868993001555054,-6.732064670813884,-16.306447900466594
26.771882,230402895,-936.716,-209.596,274.561,-3.3868993001555054,-6.732064670813884,-16.306447900466594
26.780762,230411775,-936.716,-209.596,274.561,-3.3868993001555054,-6.732064670813884,-16.306447900466594
26.780945,230411958,-935.679,-205.997,275.232,-2.349899300155471,-3.1330646708138943,-15.635447900466545
26.781802,230412815,-935.679,-205.997,275.232,-2.349899300155471,-3.1330646708138943,-15.635447900466545
26.79176,230422773,-935.679,-205.997,275.232,-2.349899300155471,-3.1330646708138943,-15.635447900466545
26.797662,230428675,-935.435,-207.644,276.757,-2.1058993001554427,-4.780064670813886,-14.110447900466568
26.801673,230432686,-935.435,-207.644,276.757,-2.1058993001554427,-4.780064670813886,-14.110447900466568
26.811639,230442652,-935.435,-207.644,276.757,-2.1058993001554427,-4.780064670813886,-14.110447900466568
26.814424,230445437,-934.52,-210.572,277.184,-1.190899300155479,-7.708064670813883,-13.683447900466547
26.821535,230452548,-934.52,-210.572,277.184,-1.190899300155479,-7.708064670813883,-13.683447900466547
26.831355,230462368,-933.971,-209.901,278.892,-0.6418993001555009,-7.037064670813891,-11.975447900466577
26.841377,230472390,-933.971,-209.901,278.892,-0.6418993001555009,-7.037064670813891,-11.975447900466577
26.848086,230479099,-935.984,-207.827,280.356,-2.6548993001555345,-4.963064670813878,-10.511447900466578
26.85127,230482283,-935.984,-207.827,280.356,-2.6548993001555345,-4.963064670813878,-10.511447900466578
26.861097,230492110,-935.984,-207.827,280.356,-2.6548993001555345,-4.963064670813878,-10.511447900466578
26.864965,230495978,-935.74,-210.816,280.417,-2.4108993001555064,-7.952064670813883,-10.4504479004666
26.871009,230502022,-935.74,-210.816,280.417,-2.4108993001555064,-7.952064670813883,-10.4504479004666
26.880963,230511976,-935.74,-210.816,280.417,-2.4108993001555064,-7.952064670813883,-10.4504479004666
26.881724,230512737,-935.74,-210.816,280.417,-2.4108993001555064,-7.952064670813883,-10.4504479004666
26.881908,230512921,-934.764,-211.975,270.535,-1.4348993001555073,-9.111064670813874,-20.332447900466548
26.890863,230521876,-934.764,-211.975,270.535,-1.4348993001555073,-9.111064670813874,-20.332447900466548
26.898668,230529681,-929.335,-203.252,277.184,3.9941006998444664,-0.38806467081388973,-13.683447900466547
26.900799,230531812,-929.335,-203.252,277.184,3.9941006998444664,-0.38806467081388973,-13.683447900466547
26.910748,230541761,-929.335,-203.252,277.184,3.9941006998444664,-0.38806467081388973,-13.683447900466547
26.91544,230546453,-932.08,-209.901,279.38,1.2491006998444618,-7.037064670813891,-11.487447900466577
26.920657,230551670,-932.08,-209.901,279.38,1.2491006998444618,-7.037064670813891,-11.487447900466577
26.930471,230561484,-932.08,-209.901,279.38,1.2491006998444618,-7.037064670813891,-11.487447900466577
26.93233,230563343,-935.74,-210.328,290.665,-2.4108993001555064,-7.464064670813883,-0.20244790046655226
26.940396,230571409,-935.74,-210.328,290.665,-2.4108993001555064,-7.464064670813883,-0.20244790046655226
26.949126,230580139,-937.936,-206.668,282.308,-4.606899300155533,-3.8040646708138866,-8.55944790046658
26.950306,230581319,-937.936,-206.668,282.308,-4.606899300155533,-3.8040646708138866,-8.55944790046658
26.960244,230591257,-937.936,-206.668,282.308,-4.606899300155533,-3.8040646708138866,-8.55944790046658
26.965875,230596888,-937.448,-209.596,275.232,-4.118899300155476,-6.732064670813884,-15.635447900466545
26.970156,230601169,-937.448,-209.596,275.232,-4.118899300155476,-6.732064670813884,-15.635447900466545
26.980097,230611110,-937.448,-209.596,275.232,-4.118899300155476,-6.732064670813884,-15.635447900466545
26.982769,230613782,-934.093,-212.28,272.304,-0.7638993001554581,-9.416064670813881,-18.5634479004666
26.990012,230621025,-934.093,-212.28,272.304,-0.7638993001554581,-9.416064670813881,-18.5634479004666
26.999552,230630565,-930.616,-206.912,274.561,2.7131006998445173,-4.048064670813886,-16.306447900466594
26.999902,230630915,-930.616,-206.912,274.561,2.7131006998445173,-4.048064670813886,-16.306447900466594
27.009842,230640855,-930.616,-206.912,274.561,2.7131006998445173,-4.048064670813886,-16.306447900466594
27.016417,230647430,-937.204,-204.716,274.256,-3.874899300155448,-1.8520646708138884,-16.6114479004666
27.019765,230650778,-937.204,-204.716,274.256,-3.874899300155448,-1.8520646708138884,-16.6114479004666
27.029578,230660591,-937.204,-204.716,274.256,-3.874899300155448,-1.8520646708138884,-16.6114479004666
27.033181,230664194,-937.204,-204.716,274.256,-3.874899300155448,-1.8520646708138884,-16.6114479004666
27.033365,230664378,-945.683,-216.733,282.308,-12.35389930015549,-13.869064670813884,-8.55944790046658
27.039497,230670510,-945.683,-216.733,282.308,-12.35389930015549,-13.869064670813884,-8.55944790046658
27.049437,230680450,-945.683,-216.733,282.308,-12.35389930015549,-13.869064670813884,-8.55944790046658
27.050063,230681076,-942.267,-215.757,287.188,-8.93789930015555,-12.893064670813885,-3.6794479004665845
27.059344,230690357,-942.267,-215.757,287.188,-8.93789930015555,-12.893064670813885,-3.6794479004665845
27.066895,230697908,-932.873,-207.827,286.944,0.45610069984445545,-4.963064670813878,-3.923447900466556
27.069287,230700300,-932.873,-207.827,286.944,0.45610069984445545,-4.963064670813878,-3.923447900466556
27.07923,230710243,-932.873,-207.827,286.944,0.45610069984445545,-4.963064670813878,-3.923447900466556
27.083781,230714794,-926.956,-202.703,281.332,6.3731006998444855,0.16093532918611686,-9.535447900466579
27.089285,230720298,-926.956,-202.703,281.332,6.3731006998444855,0.16093532918611686,-9.535447900466579
27.099231,230730244,-926.956,-202.703,281.332,6.3731006998444855,0.16093532918611686,-9.535447900466579
27.100542,230731555,-928.969,-206.668,277.733,4.360100699844452,-3.8040646708138866,-13.134447900466569
27.109131,230740144,-928.969,-206.668,277.733,4.360100699844452,-3.8040646708138866,-13.134447900466569
27.117321,230748334,-928.969,-206.668,277.733,4.360100699844452,-3.8040646708138866,-13.134447900466569
27.117504,230748517,-935.313,-211.731,277.184,-1.9838993001554854,-8.867064670813875,-13.683447900466547
27.119036,230750049,-935.313,-211.731,277.184,-1.9838993001554854,-8.867064670813875,-13.683447900466547
27.128861,230759874,-935.313,-211.731,277.184,-1.9838993001554854,-8.867064670813875,-13.683447900466547
27.134218,230765231,-934.093,-211.792,277.672,-0.7638993001554581,-8.928064670813882,-13.195447900466547
27.138778,230769791,-934.093,-211.792,277.672,-0.7638993001554581,-8.928064670813882,-13.195447900466547
27.148741,230779754,-934.093,-211.792,277.672,-0.7638993001554581,-8.928064670813882,-13.195447900466547
27.151003,230782016,-931.287,-210.328,280.539,2.042100699844468,-7.464064670813883,-10.328447900466585
27.158658,230789671,-931.287,-210.328,280.539,2.042100699844468,-7.464064670813883,-10.328447900466585
27.167812,230798825,-936.899,-207.888,276.879,-3.569899300155498,-5.024064670813885,-13.988447900466554
27.168567,230799580,-936.899,-207.888,276.879,-3.569899300155498,-5.024064670813885,-13.988447900466554
27.178518,230809531,-936.899,-207.888,276.879,-3.569899300155498,-5.024064670813885,-13.988447900466554
27.184701,230815714,-939.4,-207.583,281.759,-6.0708993001554745,-4.719064670813879,-9.108447900466558
27.188443,230819456,-939.4,-207.583,281.759,-6.0708993001554745,-4.719064670813879,-9.108447900466558
27.198248,230829261,-939.4,-207.583,281.759,-6.0708993001554745,-4.719064670813879,-9.108447900466558
27.201463,230832476,-939.4,-207.583,281.759,-6.0708993001554745,-4.719064670813879,-9.108447900466558
27.201647,230832660,-940.864,-210.633,285.968,-7.53489930015553,-7.76906467081389,-4.899447900466555
27.208182,230839195,-940.864,-210.633,285.968,-7.53489930015553,-7.76906467081389,-4.899447900466555
27.218133,230849146,-940.864,-210.633,285.968,-7.53489930015553,-7.76906467081389,-4.899447900466555
27.218489,230849502,-939.827,-212.28,283.467,-6.497899300155495,-9.416064670813881,-7.400447900466588
